"seed","scenario","montage","coupling","sacc_deg","shuffle","opi","auc_proj","auc_ceiling","null_mean","p_value","opi_truth","bias","gaze_r2","r2_gx","r2_blink"
9,"ocular_corr","full",0.4,8,FALSE,0.20094508523263,0.70356620289146,0.71898033733611,0.502621117658829,0.00497512437810945,0.204841643532496,-0.00389655829986546,0.797881054337231,0.999042536301492,0.507996025303354
10,"ocular_corr","full",0.4,8,FALSE,0.195724879066425,0.696876568679654,0.708860966980714,0.501151689613229,0.00497512437810945,0.197789403881518,-0.00206452481509323,0.79863228202488,0.999438707191735,0.486874467452289
11,"ocular_corr","full",0.4,8,FALSE,0.224452894778254,0.726361176267388,0.737274276839582,0.501908281489134,0.00497512437810945,0.224951061084752,-0.000498166306498571,0.803184314294767,0.999447177292394,0.516344277763723
12,"ocular_corr","full",0.4,8,FALSE,0.218100175418302,0.717440154169526,0.732761828150398,0.499339978751224,0.00497512437810945,0.216252748824822,0.00184742659347986,0.782314191336666,0.999154889618195,0.481449164844767
1,"ocular_corr","full",0.6,8,FALSE,0.280235028567504,0.779174594915,0.786806489908535,0.498939566347496,0.00497512437810945,0.280786885795699,-0.000551857228194896,0.799026364234534,0.99889438671792,0.492936943004945
2,"ocular_corr","full",0.6,8,FALSE,0.295740622404097,0.795615307757145,0.802957788518257,0.499874685353048,0.00497512437810945,0.29330767383328,0.00243294857081677,0.792925712775158,0.999312564552362,0.483382462777355
3,"ocular_corr","full",0.6,8,FALSE,0.316079695900004,0.816578448084303,0.822012152662881,0.5004987521843,0.00497512437810945,0.314591169450221,0.00148852644978215,0.796602605961815,0.999170804676385,0.491151711526256
4,"ocular_corr","full",0.6,8,FALSE,0.303399634050517,0.800468818488898,0.805666339231952,0.49706918443838,0.00497512437810945,0.302465019572727,0.000934614477789808,0.798942322448382,0.999094311364292,0.500489368499921
5,"ocular_corr","full",0.6,8,FALSE,0.281464154434324,0.785693411113416,0.794331816746439,0.504229256679091,0.00497512437810945,0.281511336277188,-4.71818428631199e-05,0.79027274125325,0.999303191108482,0.458125340137787
6,"ocular_corr","full",0.6,8,FALSE,0.327416491503069,0.829546965945433,0.83438020543663,0.502130474442364,0.00497512437810945,0.325168565354831,0.00224792614823799,0.798941080304399,0.999072270823178,0.519491660964104
