"seed","scenario","montage","coupling","sacc_deg","shuffle","opi","auc_proj","auc_ceiling","null_mean","p_value","opi_truth","bias","gaze_r2","r2_gx","r2_blink"
1,"blink_corr","full",0.85,8,FALSE,0.189714390973246,0.689803214016317,0.764738310452415,0.500088823043071,0.00497512437810945,0.184107427235275,0.00560696373797054,0.618695733990295,0.666473965388701,0.911899235152925
2,"blink_corr","full",0.85,8,FALSE,0.199439129736177,0.697590496370688,0.786274986159488,0.498151366634511,0.00497512437810945,0.192948723817309,0.00649040591886829,0.589441315256772,0.641534767608988,0.897256432584071
3,"blink_corr","full",0.85,8,FALSE,0.222950749752619,0.724837091898221,0.78295588126442,0.501886342145602,0.00497512437810945,0.215336407733287,0.0076143420193322,0.580769838091185,0.607415896010749,0.897443686332315
4,"blink_corr","full",0.85,8,FALSE,0.189222395307288,0.688107732919066,0.762413993336401,0.498885337611778,0.00497512437810945,0.179241522284741,0.0099808730225463,0.608066241557577,0.675627674153609,0.907254987190094
5,"blink_corr","full",0.85,8,FALSE,0.203435252378247,0.703318277153122,0.789345139133112,0.499883024774875,0.00497512437810945,0.195982889315118,0.00745236306312952,0.597190654525212,0.638391499646003,0.898744056426185
6,"blink_corr","full",0.85,8,FALSE,0.195252361519942,0.692766200419823,0.789265046668864,0.497513838899881,0.00497512437810945,0.212120420597882,-0.0168680590779407,0.581783194916703,0.611708907673708,0.896447140806076
7,"blink_corr","full",0.85,8,FALSE,0.214302270686508,0.710847294925877,0.782842608033824,0.496545024239369,0.00497512437810945,0.200749695402669,0.013552575283839,0.584453514397237,0.622675011473854,0.891360326269596
8,"blink_corr","full",0.85,8,FALSE,0.178673172062581,0.678670637052004,0.763612360733644,0.499997464989423,0.00497512437810945,0.189445991532622,-0.0107728194700409,0.575079255313668,0.602404588047229,0.893238556685234
9,"blink_corr","full",0.85,8,FALSE,0.188028363504925,0.687514756490001,0.783955896251372,0.499486392985076,0.00497512437810945,0.19282768061397,-0.00479931710904419,0.605302003019232,0.649690065060829,0.897633475864891
10,"blink_corr","full",0.85,8,FALSE,0.200085194353128,0.703615779986842,0.775104246214821,0.503530585633714,0.00497512437810945,0.183850691187079,0.0162345031660495,0.580763351226784,0.6206036354203,0.891638677575542
11,"blink_corr","full",0.85,8,FALSE,0.186162711433538,0.687663911941225,0.812660698116696,0.501501200507687,0.00497512437810945,0.180958960862413,0.00520375057112554,0.610932044193932,0.64850509998379,0.905817921868016
12,"blink_corr","full",0.85,8,FALSE,0.204434259260726,0.705047495569569,0.778429577397127,0.500613236308843,0.00497512437810945,0.203174535806041,0.00125972345468461,0.560609052912402,0.556503294023026,0.887535913862803
